QoS_type,QoS_type_EncryptionTime(ms),QoS_type_EncryptedSize(KB),QoD_model,QoD_model_EncryptionTime(ms),QoD_model_EncryptedSize(KB),QoD_os-version,QoD_os-version_EncryptionTime(ms),QoD_os-version_EncryptedSize(KB),QoS_operator,QoS_operator_EncryptionTime(ms),QoS_operator_EncryptedSize(KB),MOS,MOS_EncryptionTime(ms),MOS_EncryptedSize(KB)
4,2.252,91.220,10,5.529,91.173,1,4.417,91.140,3,2.285,91.178,3,2.268,91.124
4,3.786,91.224,8,2.319,91.081,9,3.100,91.319,4,5.017,91.167,5,4.245,91.188
2,2.301,91.166,10,2.220,91.344,1,2.210,91.163,1,2.253,91.103,3,2.226,91.188
4,3.670,91.236,9,5.242,91.081,2,3.741,91.184,4,3.804,91.313,4,2.845,91.142
4,2.805,91.140,2,2.239,91.121,11,4.172,91.107,3,8.043,91.105,4,3.544,91.059
4,2.224,91.091,9,2.246,91.241,2,3.193,91.283,2,2.809,91.181,4,3.954,91.140
4,5.211,91.167,13,5.028,91.130,5,3.845,91.231,4,2.497,91.133,5,2.297,91.195
4,2.225,91.240,12,2.325,91.144,14,2.338,91.197,3,4.889,91.188,4,3.030,91.140
4,2.803,91.223,8,2.614,91.242,8,3.296,91.211,3,3.726,91.141,2,2.370,91.195
5,4.269,91.172,0,4.321,91.156,0,2.248,91.130,4,4.692,91.268,3,4.109,91.252
4,3.086,91.121,8,2.391,91.214,9,4.963,91.169,3,4.433,91.250,2,2.448,91.179
2,4.180,91.221,2,3.577,91.138,11,2.324,91.161,3,2.466,91.222,3,2.255,91.087
2,4.946,91.259,8,4.318,91.193,9,2.928,91.157,3,2.270,91.146,4,2.361,91.320
2,2.323,91.207,2,2.298,91.159,11,4.646,91.261,3,5.497,91.140,4,2.637,91.132
4,3.868,91.183,9,2.526,91.235,2,2.353,91.136,3,2.289,91.161,3,4.176,91.169
4,4.242,91.178,8,2.545,91.258,9,2.329,91.245,3,3.771,91.235,3,2.391,91.173
5,3.970,91.197,2,4.862,91.191,11,3.536,91.107,3,2.356,91.187,5,2.260,91.162
4,2.216,91.163,2,2.568,91.223,11,3.558,91.093,3,2.883,91.164,3,4.642,91.158
4,5.741,91.140,2,4.244,91.284,11,2.783,91.256,3,2.707,91.162,3,2.269,91.085
4,2.309,91.149,2,4.646,91.189,11,4.665,91.171,1,2.412,91.194,2,2.260,91.186
5,3.997,91.210,9,2.573,91.214,4,2.475,91.109,4,4.970,91.189,2,4.478,91.146
3,2.483,91.227,9,2.277,91.253,4,3.900,91.221,1,2.234,91.211,2,2.217,91.191
1,3.942,91.176,10,4.099,91.068,1,5.638,91.130,1,2.827,91.142,2,2.309,91.070
4,2.522,91.251,2,3.901,91.148,11,3.648,91.148,3,5.454,91.177,2,5.408,91.188
4,2.936,91.239,2,2.363,91.144,11,2.253,91.233,3,2.296,91.169,4,2.757,91.200
5,4.430,91.285,8,4.328,91.213,8,2.653,91.156,4,2.447,91.180,4,2.205,91.200
2,2.283,91.081,10,2.339,91.086,1,3.790,91.185,2,3.348,91.184,3,3.429,91.105
4,2.254,91.305,8,2.431,91.230,8,3.681,91.237,1,2.325,91.161,2,3.887,91.252
4,4.077,91.211,9,5.139,91.130,2,2.509,91.151,4,2.278,91.073,2,2.244,91.230
3,4.396,91.110,13,3.472,91.196,12,5.154,91.282,3,4.111,91.135,2,2.255,91.198
2,2.382,91.277,9,2.231,91.233,2,2.234,91.184,2,2.422,91.105,2,2.219,91.249
2,4.862,91.206,2,5.483,91.116,11,3.053,91.242,3,2.382,91.178,3,2.708,91.259
4,2.307,91.203,13,2.213,91.190,12,5.197,91.159,3,5.510,91.214,2,2.684,91.176
5,2.588,91.179,8,2.654,91.206,8,3.819,91.144,4,2.757,91.294,4,4.913,91.171
2,4.637,91.200,9,2.556,91.224,2,2.976,91.198,2,2.683,91.188,4,2.334,91.217
4,4.030,91.289,8,2.293,91.148,9,5.399,91.256,3,4.437,91.198,4,2.716,91.112
2,2.278,91.175,13,2.382,91.159,12,2.604,91.223,3,2.619,91.214,2,4.611,91.095
4,4.595,91.131,13,2.945,91.197,12,2.221,91.171,3,2.699,91.148,4,2.322,91.104
4,2.376,91.102,8,3.522,91.195,8,4.239,91.131,1,2.635,91.202,1,2.861,91.203
3,2.258,91.148,10,2.588,91.063,1,2.451,91.158,4,2.229,91.181,2,4.125,91.222
2,3.653,91.228,8,2.728,91.232,8,3.869,91.171,3,2.270,91.215,2,2.198,91.179
4,2.219,91.194,2,5.076,91.169,11,4.580,91.152,3,2.912,91.176,2,2.683,91.178
4,2.446,91.271,2,2.240,91.091,11,2.246,91.231,3,4.758,91.168,3,5.428,91.169
5,2.307,91.076,8,2.266,91.142,9,3.810,91.161,4,3.918,91.206,2,2.366,91.287
2,3.457,91.202,8,4.669,91.143,8,3.997,91.220,2,2.287,91.189,2,2.408,91.188
2,2.250,91.153,2,2.262,91.164,11,2.304,91.177,3,5.489,91.188,2,5.299,91.114
4,4.351,91.207,8,2.390,91.191,8,2.370,91.185,2,2.838,91.163,2,2.226,91.152
2,3.519,91.109,2,4.422,91.204,11,2.432,91.124,3,3.847,91.152,2,2.371,91.205
1,2.416,91.132,2,3.744,91.200,11,3.641,91.163,3,4.524,91.193,3,4.063,91.168
5,2.465,91.185,2,2.262,91.093,11,2.270,91.126,4,2.534,91.114,2,2.392,91.248
2,4.988,91.084,2,4.308,91.218,11,2.647,91.228,3,2.539,91.124,2,2.473,91.233
2,4.422,91.186,0,3.938,91.106,0,5.876,91.178,3,4.593,91.190,2,2.517,91.238
2,2.208,91.213,9,2.343,91.185,2,2.264,91.144,2,3.595,91.202,2,2.821,91.263
4,4.660,91.153,2,3.856,91.096,11,2.278,91.147,4,2.325,91.190,1,2.966,91.186
4,3.514,91.173,8,4.387,91.211,9,5.605,91.229,3,4.511,91.111,2,2.255,91.125
1,3.799,91.165,10,2.320,91.221,1,2.443,91.143,1,3.040,91.228,2,5.743,91.198
1,7.898,91.137,13,4.612,91.143,5,3.809,91.172,2,3.775,91.200,2,3.312,91.166
2,2.521,91.296,10,2.350,91.126,1,5.248,91.249,2,4.638,91.152,2,3.843,91.134
2,2.484,91.183,10,2.395,91.248,1,2.290,91.166,1,2.302,91.185,1,5.447,91.168
2,4.583,91.214,10,2.218,91.135,1,2.619,91.238,4,3.230,91.110,2,2.589,91.105
2,3.234,91.152,8,4.870,91.151,9,4.051,91.150,3,4.049,91.213,3,2.352,91.190
2,2.889,91.207,10,2.292,91.153,1,2.232,91.231,1,2.248,91.170,1,4.875,91.079
2,4.406,91.161,8,3.382,91.226,8,2.796,91.148,2,2.259,91.281,5,2.486,91.238
2,2.368,91.156,0,4.827,91.155,0,4.273,91.201,3,2.309,91.172,1,3.612,91.204
2,2.973,91.191,10,4.926,91.253,1,4.660,91.206,1,5.006,91.229,1,4.186,91.225
2,2.371,91.231,2,3.672,91.210,11,2.219,91.250,3,3.813,91.166,1,2.320,91.209
4,2.257,91.150,8,4.649,91.167,8,4.244,91.166,1,2.376,91.205,1,3.728,91.250
2,3.928,91.208,10,2.337,91.113,1,2.238,91.271,1,4.736,91.152,2,3.578,91.170
2,2.565,91.121,10,4.191,91.281,1,2.874,91.246,1,2.236,91.172,2,2.280,91.063
4,5.109,91.174,9,4.187,91.276,3,2.468,91.120,4,2.269,91.197,1,4.020,91.155
4,2.367,91.186,2,3.769,91.088,11,4.845,91.091,3,2.464,91.186,1,2.886,91.231
2,2.357,91.212,10,2.526,91.203,1,2.265,91.177,2,2.313,91.169,2,2.402,91.227
2,4.963,91.207,10,4.358,91.098,1,2.443,91.098,1,2.314,91.121,1,2.794,91.147
4,2.518,91.088,2,2.567,91.196,11,5.462,91.224,3,4.089,91.146,3,2.942,91.133
4,2.220,91.201,9,2.248,91.086,2,2.670,91.248,2,2.324,91.215,3,5.113,91.199
4,3.214,91.191,2,2.457,91.217,11,2.320,91.265,3,2.798,91.247,2,2.312,91.097
4,2.399,91.251,13,2.366,91.230,12,4.713,91.164,3,3.727,91.192,3,2.835,91.235
2,2.580,91.310,9,2.302,91.166,2,2.639,91.174,2,2.230,91.176,1,4.675,91.155
2,4.967,91.204,0,2.230,91.150,0,2.369,91.131,3,2.413,91.200,3,3.335,91.173
4,4.088,91.142,2,5.637,91.203,11,4.503,91.167,4,2.991,91.186,2,2.444,91.162
1,2.282,91.168,2,2.886,91.260,11,7.412,91.173,3,3.717,91.192,3,4.798,91.197
2,3.954,91.162,2,2.587,91.256,11,2.344,91.165,3,2.251,91.105,1,4.130,91.195
2,3.817,91.200,10,4.472,91.273,1,3.728,91.091,1,3.828,91.180,1,3.921,91.236
2,3.915,91.285,0,2.761,91.089,0,3.859,91.201,4,4.614,91.222,1,6.145,91.262
3,2.568,91.146,8,2.449,91.184,8,2.587,91.218,1,2.357,91.171,1,2.290,91.229
3,2.228,91.282,10,4.400,91.066,1,4.312,91.169,4,2.276,91.170,2,2.255,91.179
2,3.990,91.143,10,2.291,91.195,1,2.291,91.090,1,5.443,91.121,1,5.832,91.093
2,2.805,91.157,10,3.333,91.194,1,2.482,91.252,1,2.263,91.151,1,2.307,91.222
2,4.944,91.257,10,4.224,91.082,1,2.718,91.217,1,3.864,91.235,1,2.239,91.146
1,2.310,91.112,2,2.286,91.126,11,3.801,91.185,3,4.685,91.071,2,2.347,91.234
4,2.325,91.298,9,2.292,91.128,2,3.164,91.258,2,2.312,91.146,1,2.479,91.153
2,3.963,91.160,0,3.505,91.150,0,2.400,91.193,4,2.395,91.198,1,2.289,91.167
2,2.309,91.229,2,2.382,91.048,11,8.111,91.179,3,3.861,91.206,1,2.634,91.240
2,2.233,91.180,10,4.132,91.100,1,2.251,91.183,1,2.213,91.173,1,2.180,91.155
5,4.753,91.148,0,4.517,91.165,0,2.720,91.229,1,2.370,91.156,2,2.386,91.153
4,2.664,91.229,2,2.417,91.242,11,4.263,91.159,3,3.780,91.225,2,2.220,91.122
3,2.232,91.202,0,2.350,91.156,0,2.270,91.224,4,3.552,91.230,1,4.166,91.213
1,4.278,91.188,2,3.847,91.261,11,3.598,91.208,2,3.289,91.102,2,2.416,91.132
2,2.244,91.200,13,2.832,91.126,5,5.291,91.242,4,4.441,91.208,1,2.237,91.089
1,2.288,91.166,11,2.396,91.081,15,2.323,91.227,3,2.314,91.140,2,5.344,91.151
2,2.769,91.244,2,2.484,91.155,11,2.395,91.187,4,2.279,91.216,1,3.178,91.222
3,2.206,91.223,0,5.956,91.159,0,3.036,91.129,4,3.825,91.162,1,3.846,91.235
4,2.364,91.172,2,2.834,91.272,11,2.808,91.100,4,2.459,91.224,1,5.828,91.178
2,3.698,91.196,8,3.835,91.221,9,2.212,91.253,3,2.280,91.162,1,2.563,91.155
2,3.916,91.183,8,6.237,91.204,8,2.790,91.098,4,2.732,91.142,1,2.607,91.179
4,2.409,91.157,14,2.591,91.121,10,2.281,91.190,3,5.835,91.198,3,3.514,91.017
4,2.380,91.187,13,3.931,91.074,5,2.839,91.177,4,2.236,91.241,1,2.368,91.165
2,2.659,91.146,2,5.406,91.209,11,3.352,91.245,2,2.668,91.174,2,2.507,91.189
2,2.335,91.187,8,2.308,91.052,8,2.396,91.224,1,5.274,91.078,1,3.893,91.265
4,2.267,91.168,10,2.400,91.186,1,2.645,91.143,3,2.454,91.215,2,2.306,91.226
1,5.936,91.112,2,2.713,91.171,11,2.720,91.157,3,2.254,91.154,1,2.230,91.195
1,2.339,91.196,2,2.462,91.126,11,2.278,91.164,3,4.530,91.252,1,3.114,91.183
3,2.228,91.177,10,2.376,91.150,1,2.298,91.235,1,2.374,91.232,1,2.244,91.238
2,5.817,91.249,13,2.399,91.258,5,4.036,91.157,4,2.324,91.191,1,2.227,91.123
3,3.906,91.241,10,3.186,91.223,1,8.053,91.224,1,2.992,91.116,1,2.532,91.188
3,3.541,91.173,10,2.380,91.113,1,3.889,91.146,1,2.238,91.157,1,4.082,91.193
4,6.016,91.102,8,2.581,91.242,8,2.494,91.093,2,3.814,91.177,2,3.993,91.204
3,2.269,91.220,10,2.339,91.147,1,6.432,91.195,4,2.847,91.231,1,2.312,91.163
3,2.435,91.156,8,2.529,91.095,8,2.978,91.230,4,2.252,91.267,1,6.267,91.154
1,2.923,91.162,8,4.037,91.154,8,2.583,91.211,3,3.365,91.178,1,3.825,91.199
2,4.041,91.176,10,4.860,91.237,1,3.053,91.233,1,2.282,91.130,1,2.235,91.143
2,3.801,91.218,10,2.416,91.197,1,3.268,91.197,4,3.843,91.219,1,6.067,91.194
1,3.013,91.213,2,2.334,91.189,11,2.258,91.152,3,2.209,91.181,1,2.457,91.158
1,2.221,91.263,2,4.724,91.239,11,2.824,91.258,1,2.512,91.219,1,2.220,91.128
3,2.452,91.203,10,2.338,91.218,1,2.353,91.153,4,6.501,91.261,1,2.372,91.141
2,2.286,91.198,2,3.983,91.175,11,2.267,91.185,3,3.944,91.133,1,2.267,91.237
3,2.365,91.205,9,8.565,91.220,2,3.826,91.095,4,2.198,91.162,1,3.981,91.159
3,2.957,91.131,13,2.642,91.146,5,2.222,91.092,4,6.750,91.213,1,2.643,91.169
2,2.564,91.206,13,2.315,91.167,5,4.038,91.182,4,2.534,91.229,1,2.431,91.153
4,6.468,91.208,8,2.568,91.145,8,3.187,91.192,1,2.276,91.269,1,2.278,91.255
4,2.284,91.159,8,2.339,91.146,8,3.769,91.205,2,4.498,91.078,1,3.720,91.169
4,3.181,91.160,2,2.435,91.241,11,2.267,91.190,3,2.372,91.266,1,2.174,91.322
1,6.421,91.150,2,2.400,91.172,11,6.988,91.171,3,3.545,91.162,1,2.299,91.244
4,6.764,91.243,2,3.916,91.239,11,11.044,91.161,3,3.588,91.166,2,2.311,91.218
3,2.290,91.107,8,2.181,91.193,8,2.344,91.270,4,2.235,91.223,1,2.293,91.214
4,6.277,91.221,2,2.782,91.193,11,2.443,91.222,3,2.277,91.208,2,2.375,91.116
4,2.546,91.259,2,2.371,91.232,11,6.338,91.189,3,3.369,91.166,1,2.588,91.129
3,3.930,91.241,10,3.892,91.202,1,2.331,91.181,4,2.440,91.155,1,7.058,91.155
2,2.335,91.192,0,4.043,91.101,0,3.804,91.261,3,2.276,91.169,2,4.125,91.181
2,3.848,91.226,9,2.571,91.233,2,5.880,91.174,2,2.788,91.199,2,2.320,91.169
4,2.374,91.170,9,2.342,91.179,2,2.283,91.194,2,2.425,91.183,1,8.111,91.221
5,2.350,91.178,12,2.211,91.088,14,3.871,91.132,4,2.376,91.218,1,2.441,91.191
4,4.350,91.176,12,6.305,91.159,17,2.828,91.208,4,2.393,91.229,1,2.317,91.194
1,2.325,91.180,2,2.540,91.106,11,2.670,91.216,3,2.565,91.155,1,6.577,91.183
4,4.199,91.182,2,4.119,91.165,11,2.255,91.192,3,2.251,91.212,1,2.246,91.226
2,2.529,91.252,10,4.742,91.163,1,2.447,91.150,1,3.878,91.214,2,3.756,91.258
4,2.235,91.115,9,2.330,91.218,2,2.533,91.210,2,5.873,91.223,2,3.079,91.254
4,2.339,91.099,9,2.905,91.197,3,2.619,91.188,4,2.410,91.250,2,2.265,91.158
2,2.368,91.196,9,6.594,91.192,2,2.650,91.121,1,2.551,91.163,2,2.324,91.254
1,2.195,91.093,2,3.812,91.126,11,3.827,91.191,3,5.912,91.255,1,3.391,91.327
5,2.824,91.167,2,3.248,91.080,11,2.277,91.163,4,2.390,91.232,1,4.402,91.315
3,6.758,91.158,8,3.758,91.195,8,3.747,91.182,1,2.314,91.182,2,2.474,91.168
1,2.300,91.168,2,2.294,91.110,11,2.335,91.213,3,5.534,91.185,1,2.246,91.224
1,2.694,91.193,9,2.217,91.198,3,2.628,91.218,3,2.449,91.085,2,2.423,91.155
2,5.617,91.110,10,3.267,91.303,1,2.401,91.253,1,2.311,91.146,1,2.669,91.194
4,2.218,91.169,2,4.304,91.165,11,10.465,91.229,3,2.233,91.152,2,2.251,91.196
1,2.287,91.227,2,2.314,91.153,11,2.247,91.159,3,3.817,91.258,1,2.359,91.151
1,5.510,91.147,10,2.747,91.108,1,2.241,91.141,1,2.582,91.280,1,2.534,91.265
4,2.468,91.106,9,2.342,91.178,2,6.308,91.133,1,3.016,91.090,1,3.753,91.209
1,2.391,91.214,10,2.240,91.144,1,2.308,91.150,1,3.855,91.103,1,5.898,91.205
2,2.943,91.135,2,3.007,91.178,11,2.668,91.173,3,2.707,91.211,1,4.142,91.103
3,2.749,91.125,10,2.237,91.210,1,6.122,91.225,1,2.882,91.114,1,2.988,91.165
3,3.095,91.184,10,2.211,91.208,1,2.250,91.242,1,2.251,91.133,1,5.970,91.246
3,2.801,91.185,10,2.501,91.161,1,3.385,91.129,1,3.262,91.220,1,2.304,91.223
1,2.225,91.167,2,5.821,91.109,11,2.974,91.164,3,2.490,91.254,2,2.490,91.055
4,2.346,91.115,8,3.895,91.088,8,2.240,91.230,1,2.255,91.155,2,4.202,91.206
4,2.950,91.049,8,2.294,91.243,8,2.344,91.220,1,2.233,91.186,1,5.028,91.229
1,2.587,91.204,2,5.421,91.178,11,2.256,91.177,3,2.469,91.286,1,2.405,91.207
1,2.655,91.218,2,2.569,91.230,11,2.451,91.107,3,6.006,91.109,1,3.912,91.248
1,2.776,91.255,13,2.314,91.172,12,3.877,91.184,3,3.992,91.142,1,3.098,91.102
2,2.867,91.176,10,5.870,91.194,1,2.571,91.138,1,2.823,91.129,1,2.231,91.226
1,2.215,91.191,2,2.386,91.229,11,2.446,91.213,3,6.160,91.150,1,4.127,91.222
Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid
